data_point_id,bank,metric,period,unit,checksum_expected,checksum_note,px_value,px_source,px_comment,px_version,cl_value,cl_source,cl_comment,cl_version,reconciled_value,reconciliation_status,reconciliation_note
UOB_NetProfitCore_2022,UOB,NetProfitCore,2022,S$m,,,4819,UOB CFO deck 4Q23 p6,excl Citi integ + stamp duty,20260716-001 PxClOpus4.8,4819,UOB CFO deck 4Q23 p6,excl Citi integ+stamp duty,20260716-001 CwClOpus4.8,4819.0,match,
UOB_NetProfitCore_2023,UOB,NetProfitCore,2023,S$m,,,6060,UOB CFO deck 4Q23 p6,Core net profit excl Citi integration one-offs,20260716-001 PxClOpus4.8,6060,UOB CFO deck 4Q23 p6,,20260716-001 CwClOpus4.8,6060.0,match,
UOB_ROEcore_2023,UOB,ROEcore,2023,%,,,14.2,UOB CFO deck 4Q23 p2,Core ROE excl Citi integration one-offs,20260716-001 PxClOpus4.8,14.2,UOB CFO deck 4Q23 p2,,20260716-001 CwClOpus4.8,14.2,match,
UOB_NetProfitReported_2023,UOB,NetProfitReported,2023,S$m,,,5711,UOB CFO deck 4Q23 p6,attributable,20260716-001 PxClOpus4.8,5711,UOB CFO deck 4Q23 p6,attributable,20260716-001 CwClOpus4.8,5711.0,match,
DBS_NIMcommbook_2022,DBS,NIMcommbook,2022,%,,,2.11,DBS 4Q Performance Summary (commercial-book basis),Tier-1 primary; commercial-book NIM (excl. Treasury Markets). NOT for Table (reference only; B1).,20260716-001 PxClOpus4.8,2.11,DBS 4Q perf summary,NOT for Table (reference only; B1),20260716-001 CwClOpus4.8,2.11,match,
DBS_NIMcommbook_2023,DBS,NIMcommbook,2023,%,,,2.76,DBS 4Q Performance Summary (commercial-book basis),Tier-1 primary; commercial-book NIM (excl. Treasury Markets). NOT for Table (reference only; B1).,20260716-001 PxClOpus4.8,2.76,DBS 4Q perf summary,NOT for Table (reference only; B1),20260716-001 CwClOpus4.8,2.76,match,
DBS_NIMcommbook_2024,DBS,NIMcommbook,2024,%,,,2.8,DBS 4Q Performance Summary (commercial-book basis),Tier-1 primary; commercial-book NIM (excl. Treasury Markets). NOT for Table (reference only; B1).,20260716-001 PxClOpus4.8,2.8,DBS 4Q perf summary,NOT for Table (reference only; B1),20260716-001 CwClOpus4.8,2.8,match,
DBS_NIMcommbook_2025,DBS,NIMcommbook,2025,%,,,2.48,DBS 4Q Performance Summary (commercial-book basis),Tier-1 primary; commercial-book NIM (excl. Treasury Markets). NOT for Table (reference only; B1).,20260716-001 PxClOpus4.8,2.48,DBS 4Q perf summary,NOT for Table (reference only; B1),20260716-001 CwClOpus4.8,2.48,match,
DBS_GoodwillIntangibles_2025,DBS,GoodwillIntangibles,2025,S$m,,,6314,"DBS 4Q25 Performance Summary p29 (goodwill 6,314 + intangibles 0)",Tier-1 primary; ties to Perplexity Finance D05.SI balance sheet,20260716-001 PxClOpus4.8,6314,DBS 4Q25 PS p29 (combined),,20260716-001 CwClOpus4.8,6314.0,match,
OCBC_GoodwillIntangibles_2025,OCBC,GoodwillIntangibles,2025,S$m,,,4360,OCBC FY25 condensed FS p4; ties to Perplexity Finance O39.SI balance sheet,"Tier-1 primary; goodwill 4,360 + intangibles 0",20260716-001 PxClOpus4.8,4360,OCBC FY25 cond FS p4 (combined),,20260716-001 CwClOpus4.8,4360.0,match,
UOB_GoodwillIntangibles_2025,UOB,GoodwillIntangibles,2025,S$m,,,4953,"UOB Condensed FS 4Q2025 p26 (goodwill 4,770 + intangibles 183 = 4,953)",Tier-1 primary; ties to Perplexity Finance U11.SI balance sheet,20260716-001 PxClOpus4.8,4953,UOB cond FS 4Q25 p26 (intangibles incl gw),,20260716-001 CwClOpus4.8,4953.0,match,
DBS_SharesOut_2025,DBS,SharesOut,2025,m,,,2838,"DBS 4Q25 Performance Summary; Perplexity Finance income-statement CSV (D05.SI, weighted-avg FY2025 = 2,838m)","Point-in-time issued shares ~= 2,838m; matches vendor weighted-avg",20260716-001 PxClOpus4.8,2838,DBS 4Q25 Perf Summary,,20260716-001 CwClOpus4.8,2838.0,match,
OCBC_SharesOut_2025,OCBC,SharesOut,2025,m,,,4490,"OCBC FY25 Media Release (issued ordinary shares excl. treasury; 1H25 4,496m at 30-Jun-2025)","Point-in-time issued shares; vendor weighted-avg = 4,553m (cross-ref)",20260716-001 PxClOpus4.8,4490,OCBC FY25 Media Release,,20260716-001 CwClOpus4.8,4490.0,match,
UOB_SharesOut_2025,UOB,SharesOut,2025,m,,,1652.17,UOB Condensed Financial Statements 4Q2025 (SGX filing),"Point-in-time issued ordinary shares; vendor weighted-avg = 1,696m (cross-ref)",20260716-001 PxClOpus4.8,1652.17,UOB cond FS 4Q25,,20260716-001 CwClOpus4.8,1652.17,match,
DBS_PriceCurrent,DBS,PriceCurrent,2026-latest,S$,,,72.98,Perplexity Finance D05.SI daily OHLCV (last completed close 2026-07-15),Tier-2 market data (Perplexity Finance/FactSet); 2026-07-16 intraday ~72.67 (unsettled),20260716-001 PxClOpus4.8,66.76,market,2026-07-03 (stockanalysis) - REFRESH to today,20260716-001 CwClOpus4.8,72.98,resolved,ADOPT px (2026-07-15 live); cl 66.76 was stale
OCBC_PriceCurrent,OCBC,PriceCurrent,2026-latest,S$,,,28.36,Perplexity Finance O39.SI daily OHLCV (last completed close 2026-07-15),Tier-2 market data; 2026-07-16 intraday ~28.79 (unsettled),20260716-001 PxClOpus4.8,,market,~23.5 approx last run - RETRIEVE today close,,28.36,resolved,single-px 2026-07-15; VERIFY (seems high vs FY2025 19.76)
UOB_PriceCurrent,UOB,PriceCurrent,2026-latest,S$,,,44.95,Perplexity Finance U11.SI daily OHLCV (last completed close 2026-07-15),Tier-2 market data; 2026-07-16 intraday ~43.89 (unsettled),20260716-001 PxClOpus4.8,39.8,market,2026-06-26 (stockanalysis) - REFRESH to today,20260716-001 CwClOpus4.8,44.95,resolved,ADOPT px (2026-07-15 live); cl 39.80 was stale
DBS_NIMgroup_Q1-2026,DBS,NIMgroup,Q1-2026,%,,,1.89,DBS Q1 2026 Performance Summary,Tier-1 primary; group NIM 1Q26 as printed,20260716-001 PxClOpus4.8,1.89,DBS Q1 2026 release,,20260716-001 CwClOpus4.8,1.89,match,
OCBC_NIMgroup_Q1-2026,OCBC,NIMgroup,Q1-2026,%,,,1.76,OCBC Q1 2026 Media Release,Tier-2 fallback: no primary PDF confirmation in this run; OCBC 1Q26 release reported NIM ~1.76% amid NII decline. Flag for reconciliation.,20260716-001 PxClOpus4.8,1.76,OCBC Q1 2026 release,,20260716-001 CwClOpus4.8,1.76,match,
UOB_NIMgroup_Q1-2026,UOB,NIMgroup,Q1-2026,%,,,1.82,UOB Q1 2026 results (Financial Highlights 5-quarter),Tier-1 primary; group NIM 1Q26 as printed,20260716-001 PxClOpus4.8,1.82,UOB Q1 2026 release,,20260716-001 CwClOpus4.8,1.82,match,
DBS_NIMguidance_FY2026,DBS,NIMguidance,FY2026,text,,,no numeric NIM target; income ~2025 levels; SORA~1%; 0 Fed cuts,DBS Q1 2026 briefing (as referenced in prior ledger),Verbatim guidance text carried from prior ledger; no primary confirmation this run — flag Tier-2 fallback,20260716-001 PxClOpus4.8,no numeric NIM target; income ~2025 levels; SORA~1%; 0 Fed cuts,DBS Q1 2026 briefing,,20260716-001 CwClOpus4.8,no numeric NIM target; income ~2025 levels; SORA~1%; 0 Fed cuts,text/other,
OCBC_NIMguidance_FY2026,OCBC,NIMguidance,FY2026,text,,,"no numeric NIM target; ""stable-to-growing income""",OCBC Q1 2026 briefing (as referenced in prior ledger),Verbatim guidance text carried from prior ledger; no primary confirmation this run — flag Tier-2 fallback,20260716-001 PxClOpus4.8,"no numeric NIM target; ""stable-to-growing income""",OCBC Q1 2026 briefing,,20260716-001 CwClOpus4.8,"no numeric NIM target; ""stable-to-growing income""",text/other,
UOB_NIMguidance_FY2026,UOB,NIMguidance,FY2026,text,,,NIM 1.75-1.80%,UOB Q1 2026 briefing (as referenced in prior ledger),Verbatim guidance text carried from prior ledger,20260716-001 PxClOpus4.8,NIM 1.75-1.80%,UOB Q1 2026 briefing,,20260716-001 CwClOpus4.8,NIM 1.75-1.80%,text/other,
RATE_FedUpper_2016,-,FedUpper,2016,%,,,0.75,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2016 daily observation,20260716-001 PxClOpus4.8,0.75,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,0.75,match,
RATE_EFFR_2016,-,EFFRavg,2016,%,,,0.39,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,0.4,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,0.40,resolved,rounding
RATE_SORA_YE_2016,-,SORA_YE,2016,%,,,n/r,MAS (Compounded SORA not published pre-6-Aug-2020),n/r: 3M Compounded SORA did not exist pre-6-Aug-2020. NOT spliced with SIBOR per hard prohibition.,,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,,n/r,
RATE_SORA_AVG_2016,-,SORA_avg,2016,%,,,n/r,MAS (Compounded SORA not published pre-6-Aug-2020),n/r: 3M Compounded SORA did not exist pre-6-Aug-2020. NOT spliced with SIBOR per hard prohibition.,,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,,n/r,
RATE_FedUpper_2017,-,FedUpper,2017,%,,,1.5,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2017 daily observation,20260716-001 PxClOpus4.8,1.5,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,1.5,match,
RATE_EFFR_2017,-,EFFRavg,2017,%,,,1.0,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,1.0,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,1.0,match,
RATE_SORA_YE_2017,-,SORA_YE,2017,%,,,n/r,MAS (Compounded SORA not published pre-6-Aug-2020),n/r: 3M Compounded SORA did not exist pre-6-Aug-2020. NOT spliced with SIBOR per hard prohibition.,,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,,n/r,
RATE_SORA_AVG_2017,-,SORA_avg,2017,%,,,n/r,MAS (Compounded SORA not published pre-6-Aug-2020),n/r: 3M Compounded SORA did not exist pre-6-Aug-2020. NOT spliced with SIBOR per hard prohibition.,,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,,n/r,
RATE_FedUpper_2018,-,FedUpper,2018,%,,,2.5,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2018 daily observation,20260716-001 PxClOpus4.8,2.5,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,2.5,match,
RATE_EFFR_2018,-,EFFRavg,2018,%,,,1.83,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,1.83,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,1.83,match,
RATE_SORA_YE_2018,-,SORA_YE,2018,%,,,n/r,MAS (Compounded SORA not published pre-6-Aug-2020),n/r: 3M Compounded SORA did not exist pre-6-Aug-2020. NOT spliced with SIBOR per hard prohibition.,,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,,n/r,
RATE_SORA_AVG_2018,-,SORA_avg,2018,%,,,n/r,MAS (Compounded SORA not published pre-6-Aug-2020),n/r: 3M Compounded SORA did not exist pre-6-Aug-2020. NOT spliced with SIBOR per hard prohibition.,,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,,n/r,
RATE_FedUpper_2019,-,FedUpper,2019,%,,,1.75,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2019 daily observation,20260716-001 PxClOpus4.8,1.75,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,1.75,match,
RATE_EFFR_2019,-,EFFRavg,2019,%,,,2.16,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,2.16,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,2.16,match,
RATE_SORA_YE_2019,-,SORA_YE,2019,%,,,n/r,MAS (Compounded SORA not published pre-6-Aug-2020),n/r: 3M Compounded SORA did not exist pre-6-Aug-2020. NOT spliced with SIBOR per hard prohibition.,,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,,n/r,
RATE_SORA_AVG_2019,-,SORA_avg,2019,%,,,n/r,MAS (Compounded SORA not published pre-6-Aug-2020),n/r: 3M Compounded SORA did not exist pre-6-Aug-2020. NOT spliced with SIBOR per hard prohibition.,,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,,n/r,
RATE_FedUpper_2020,-,FedUpper,2020,%,,,0.25,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2020 daily observation,20260716-001 PxClOpus4.8,0.25,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,0.25,match,
RATE_EFFR_2020,-,EFFRavg,2020,%,,,0.37,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,0.38,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,0.38,resolved,rounding
RATE_SORA_YE_2020,-,SORA_YE,2020,%,,,0.12,POSB 3M-SORA table (DBS/POSB sourced from MAS),Tier-2 fallback: MAS eServices unreachable (scheduled maintenance) during extraction. Dec-2020 print 0.116%. Compounded SORA series started 6 Aug 2020.,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,0.12,single-px,
RATE_SORA_AVG_2020,-,SORA_avg,2020,%,,,0.1,POSB 3M-SORA table (DBS/POSB sourced from MAS),Tier-2 fallback proxy: mean of monthly first-business-day prints Aug–Dec (Aug 0.081 / Sep 0.098 / Oct 0.098 / Nov 0.116 / Dec 0.116). Partial-year (series started 6 Aug 2020).,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,0.1,single-px,
RATE_FedUpper_2021,-,FedUpper,2021,%,,,0.25,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2021 daily observation,20260716-001 PxClOpus4.8,0.25,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,0.25,match,
RATE_EFFR_2021,-,EFFRavg,2021,%,,,0.08,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,0.08,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,0.08,match,
RATE_SORA_YE_2021,-,SORA_YE,2021,%,,,0.19,iqrate 3M-SORA history (relaying MAS),Tier-2 fallback: MAS unreachable. Jan-2022 print 0.195% (~end-2021 level).,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,0.19,single-px,
RATE_SORA_AVG_2021,-,SORA_avg,2021,%,,,0.17,iqrate 3M-SORA history (relaying MAS),Tier-2 fallback proxy: near-zero all year; full-year avg ~0.15–0.20% based on monthly prints.,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,0.17,single-px,
RATE_FedUpper_2022,-,FedUpper,2022,%,,,4.5,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2022 daily observation,20260716-001 PxClOpus4.8,4.5,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,4.5,match,
RATE_EFFR_2022,-,EFFRavg,2022,%,,,1.69,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,1.68,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,1.68,match,
RATE_SORA_YE_2022,-,SORA_YE,2022,%,,,2.94,Loan Advisor 3M-SORA history (relaying MAS),Tier-2 fallback: MAS unreachable. Dec-2022 print 2.9442%.,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,2.94,single-px,
RATE_SORA_AVG_2022,-,SORA_avg,2022,%,,,1.08,Loan Advisor 3M-SORA history (relaying MAS),Tier-2 fallback proxy: avg of 12 monthly first-business-day prints.,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,1.08,single-px,
RATE_FedUpper_2023,-,FedUpper,2023,%,,,5.5,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2023 daily observation,20260716-001 PxClOpus4.8,5.5,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,5.5,match,
RATE_EFFR_2023,-,EFFRavg,2023,%,,,5.03,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,5.02,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,5.02,match,
RATE_SORA_YE_2023,-,SORA_YE,2023,%,,,3.74,InstantLoan 3M-SORA history (relaying MAS),Tier-2 fallback: MAS unreachable. Dec-2023 print 3.7432% (matches reference ~3.71–3.75%).,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,3.74,single-px,
RATE_SORA_AVG_2023,-,SORA_avg,2023,%,,,3.54,InstantLoan 3M-SORA history (relaying MAS),Tier-2 fallback proxy: avg of 12 monthly prints.,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,3.54,single-px,
RATE_FedUpper_2024,-,FedUpper,2024,%,,,4.5,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2024 daily observation,20260716-001 PxClOpus4.8,4.5,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,4.5,match,
RATE_EFFR_2024,-,EFFRavg,2024,%,,,5.14,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,5.14,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,5.14,match,
RATE_SORA_YE_2024,-,SORA_YE,2024,%,,,3.14,POSB 3M-SORA table (DBS/POSB sourced from MAS) + StocksBnB Dec-2024,Tier-2 fallback: MAS unreachable. Dec-2024 ~3.14% (POSB print 3.214% on 2 Dec; actual Dec 2024 ~3.07–3.14%). Checksum ~3.00 within tolerance.,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,3.14,single-px,
RATE_SORA_AVG_2024,-,SORA_avg,2024,%,,,3.58,POSB 3M-SORA table + MoneySmart trend,Tier-2 fallback proxy: avg of 12 monthly prints = 3.58% (MoneySmart cross-check 3.50–3.62%).,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,3.58,single-px,
RATE_FedUpper_2025,-,FedUpper,2025,%,,,3.75,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; 31-Dec-2025 daily observation,20260716-001 PxClOpus4.8,3.75,FRED DFEDTARU (year-end),,20260716-001 CwClOpus4.8,3.75,match,
RATE_EFFR_2025,-,EFFRavg,2025,%,,,4.21,FRED DFF (https://fred.stlouisfed.org/series/DFF) — annual mean of daily obs,Primary source; calendar-year avg of daily EFFR,20260716-001 PxClOpus4.8,4.21,FRED FEDFUNDS (annual mean),,20260716-001 CwClOpus4.8,4.21,match,
RATE_SORA_YE_2025,-,SORA_YE,2025,%,,,1.26,MoneyLobang SORA-rate history + interpolation,Tier-2 fallback: MAS unreachable. Dec-2025 = 1.26% (sharper 2025 easing than checksum 1.5–2.0%).,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,1.26,single-px,
RATE_SORA_AVG_2025,-,SORA_avg,2025,%,,,2.06,MoneyLobang + interpolation,Tier-2 fallback proxy: full-year avg ~2.06% (H1 3.0%→2.1%; H2 2.05%→1.26%; H1 months partly interpolated).,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); n/r pre-Aug2020,,2.06,single-px,
RATE_FedUpper_2026,-,FedUpper,2026-latest,%,,,3.75,FRED DFEDTARU (https://fred.stlouisfed.org/series/DFEDTARU),Primary source; latest daily obs (~2026-07-15),20260716-001 PxClOpus4.8,3.75,FRED DFEDTARU,,20260716-001 CwClOpus4.8,3.75,match,
RATE_EFFR_2026,-,EFFR,2026-latest,%,,,3.63,FRED DFF (https://fred.stlouisfed.org/series/DFF) — latest daily obs,Primary source; 2026-07-14 daily EFFR; YTD 2026 avg = 3.63%,20260716-001 PxClOpus4.8,3.62,FRED DFF latest,,20260716-001 CwClOpus4.8,3.62,match,
RATE_SORA_YE_2026,-,SORA,2026-latest,%,,,1.05,MoneyLobang SORA-rate history + TradingEconomics + Hiva (mid-Jun 2026 3M SORA),Tier-2 fallback: MAS unreachable. Latest 3M Compounded SORA ~1.05% (Jun 2026); Hiva 2026-06-22 ~1.07%; TradingEconomics 1.05%. Monthly: Jan 1.18 / Feb 1.15 / Mar 1.12 / Apr 1.07 / May 1.04 / Jun 1.05.,20260716-001 PxClOpus4.8,,,TO RETRIEVE (MAS); checksum ~1.05-1.08 Jun26,,1.05,single-px,
DBS_CurrentAccts_2016,DBS,CurrentAccts,2016,S$m,,,,,,,73984,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,73984,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2016,DBS,SavingsDep,2016,S$m,,,,,,,140617,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,140617,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CurrentAccts_2017,DBS,CurrentAccts,2017,S$m,,,,,,,80143,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,80143,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2017,DBS,SavingsDep,2017,S$m,,,,,,,152737,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,152737,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CurrentAccts_2018,DBS,CurrentAccts,2018,S$m,,,,,,,77140,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,77140,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2018,DBS,SavingsDep,2018,S$m,,,,,,,153443,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,153443,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CurrentAccts_2019,DBS,CurrentAccts,2019,S$m,,,,,,,81014,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,81014,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2019,DBS,SavingsDep,2019,S$m,,,,,,,157343,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,157343,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CurrentAccts_2020,DBS,CurrentAccts,2020,S$m,,,,,,,142029,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,142029,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2020,DBS,SavingsDep,2020,S$m,,,,,,,195802,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,195802,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CurrentAccts_2021,DBS,CurrentAccts,2021,S$m,,,,,,,159453,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,159453,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2021,DBS,SavingsDep,2021,S$m,,,,,,,221908,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,221908,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CurrentAccts_2022,DBS,CurrentAccts,2022,S$m,,,,,,,130855,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,130855,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2022,DBS,SavingsDep,2022,S$m,,,,,,,186727,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,186727,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CurrentAccts_2023,DBS,CurrentAccts,2023,S$m,,,,,,,109367,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,109367,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2023,DBS,SavingsDep,2023,S$m,,,,,,,176625,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,176625,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CurrentAccts_2024,DBS,CurrentAccts,2024,S$m,,,,,,,107900,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,107900,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2024,DBS,SavingsDep,2024,S$m,,,,,,,183200,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,183200,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_CurrentAccts_2025,DBS,CurrentAccts,2025,S$m,,,,,,,123498,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,123498,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
DBS_SavingsDep_2025,DBS,SavingsDep,2025,S$m,,,,,,,208988,DBS 4Q Perf Summary customer-deposits note,,20260716-002 CwClOpus4.8,208988,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CurrentAccts_2016,UOB,CurrentAccts,2016,S$m,,,,,,,51690,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,51690,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2016,UOB,SavingsDep,2016,S$m,,,,,,,61951,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,61951,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CurrentAccts_2017,UOB,CurrentAccts,2017,S$m,,,,,,,57570,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,57570,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2017,UOB,SavingsDep,2017,S$m,,,,,,,66404,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,66404,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CurrentAccts_2018,UOB,CurrentAccts,2018,S$m,,,,,,,58858,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,58858,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2018,UOB,SavingsDep,2018,S$m,,,,,,,71601,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,71601,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_CurrentAccts_2019,UOB,CurrentAccts,2019,S$m,,,,,,,62779,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,62779,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
UOB_SavingsDep_2019,UOB,SavingsDep,2019,S$m,,,,,,,78411,UOB condensed FS / gp-financial deposits note,,20260716-002 CwClOpus4.8,78411,single-cl,CASA data - Claude pass 002; px not yet filled (single-source)
